id,nev,ismertnev,orszag,megye,varos,cim,osmid,osmtype,lat,lon
2466,Szent György vértanú-templom,,12,17,Kisszékely,Szabadság u.,369836760,way,46.6793715,18.5411256
2467,Fogolykiváltó Boldogasszony-templom,,12,20,Becsvölgye,,373882547,way,46.7584381,16.6876568
2468,Árpád-házi Szent Erzsébet-templom,Rákocsaba-Újtelep plébániatemplom,12,5,Budapest XVII. kerület,Szabadság sugárút 39.,373882573,way,47.4803998,19.2765146
2469,Szent Márton-templom,,12,2,Felsőszentmárton,,359580151,way,45.851713,17.7044595
2470,Lisieux-i Szent Teréz-templom,Rákoshegyi  Lisieux-i Szent Teréz plébániatemplom,12,5,Budapest XVII. kerület,Kép u. 15.,166823140,way,47.4663233,19.241426
2471,Sarlós Boldogasszony-templom,,12,15,Lakócsa,Vörösmarty u. 1.,373882557,way,45.8947547,17.693438
2472,Szent Kereszt felmagasztalása-templom,Rákoskeresztúr - plébániatemplom,12,5,Budapest XVII. kerület,1173 Pesti út 136.,193883146,way,47.4809817,19.2509033
2473,Krisztus Király-templom,,12,2,Királyegyháza,,360541421,way,45.9987722,17.9693054
2474,Budapest-Rákosligeti Magyarok Nagyasszonya templom,Rákosligeti Magyarok Nagyasszonya templom,12,5,Budapest XVII. kerület,Hősök tere 1.,320707349,way,47.4900959,19.2601834
2475,Szentháromság-templom,,12,2,Sellye,,373882570,way,45.8715201,17.8456275
2476,Szent Péter és Pál apostol-templom,,12,2,Bogdása,,359828989,way,45.8741831,17.7907408
2477,Szent István király-templom,,12,2,Szabadszentkirály,,369067495,way,46.0078468,18.0421188
2478,Munkás Szent József-templom,,12,19,Révfülöp,,724155931,way,46.8261755,17.6186005
2479,Szent Lőrinc-templom,,12,2,Szentlőrinc,,361399763,way,46.0430513,17.9816701
2480,Jézus Szíve-templom,Kispest - Jézus Szíve-templom,12,5,Budapest XIX. kerület,Áchim u. 78.,373716093,way,47.4454427,19.1452641
2481,Árpád-házi Szent Erzsébet-templom,Pestszenterzsébet - Szent Erzsébet főplébániatemplom,12,5,Budapest XX. kerület,Erzsébet tér,373716096,way,47.4399731,19.106847
2482,Szent Máté-templom,,12,19,Salföld,,297690274,way,46.8359133,17.5497626
2483,Szent Antal templom (kápolna),"Pestszenterzsébet-Kakastói Szent Antal kápolna, ""Kiskápolna""",12,5,Budapest XX. kerület,1204  Kolozsvár u. 40.,619363894,way,47.4322589,19.1318749
2484,Szent Anna-templom,,12,20,Boncodfölde,Petőfi Sándor u. 2.,373716079,way,46.867333,16.7386807
2486,Szent Lajos-templom,Pestszenterzsébet-Kossuthfalvai Szent Lajos-plébániatemplom,12,5,Budapest XX. kerület,Damjanich u. 47.,373716087,way,47.4346118,19.1184603
2487,Magyarok Nagyasszonya-templom,Pestszenterzsébet-Pacsirtatelep - Magyarok Nagyasszonya plébániatemplom,12,5,Budapest XX. kerület, Magyarok Nagyasszonya tér,373716074,way,47.4263768,19.119711
2488,Szűz Mária Neve-templom,,12,19,Taliándörögd,"8295, Kossuth u. 30",172809697,way,46.9788192,17.5690691
2490,Jézus Szíve templom,Pestszenterzsébet-Szabótelep Jézus Szíve plébániatemplom,12,5,Budapest XX. kerület,Csoma utca 15.,372479132,way,47.4433966,19.1259217
2491,Nagyboldogasszony-templom,,12,19,Tapolca,Templomdomb,166981604,way,46.8809297,17.4424447
2492,Urunk színeváltozása-templom,,12,20,Hagyárosbörönd,,373882572,way,46.9063631,16.7037059
2493,Árpád-házi Szent Erzsébet-templom,Pestszentlőrinc-Erzsébettelep - Szent Erzsébet plébánia,12,5,Budapest XVIII. kerület,Tas u. 7.,155711130,way,47.4615606,19.1839068
2494,Keresztelő Szent János-templom,,12,19,Vigántpetend,Kossuth utca,129322294,way,46.9617922,17.6242822
2495,Szűz Mária Szeplőtelen Szíve-templom,Pestszentlőrinc - Szűz Mária Szeplőtelen Szíve főplébániatemplom,12,5,Budapest XVIII. kerület, Batthyány u. 87/b.,660234174,way,47.4383292,19.1833534
2496,Szent József-templom,,12,19,Zalahaláp,Petőfi tér,169033735,way,46.9148334,17.4592152
2497,Szent József-kápolna,"Ibolya utcai kápolna, Pestszentlőrinc-Miklóstelepi Szent József-kápolna",12,5,Budapest XVIII. kerület,1183 Ibolya u. 1.,373716095,way,47.4523684,19.1860385
2498,Szent István király-templom,Pestszentlőrinc-szemeretelepi plébániatemplom,12,5,Budapest XVIII. kerület,Tátrafüred tér 15.,373716084,way,47.4358408,19.2104327
2499,Szent László-templom,Pestszentlőrinc-Havannatelep plébániatemplom,12,5,Budapest XVIII. kerület,Kondor Béla sétány 6.,373716089,way,47.4397771,19.1683624
2500,Fatimai Szűzanya-templom,Soroksár- Újtelepi- Fatimai Szűzanya templom,12,5,Budapest XXIII. kerület,Szent László u. 149.,327452802,way,47.4170131,19.1319314
2501,Assisi Szent Ferenc-templom,,12,20,Milejszeg,Petőfi u.,373716070,way,46.7888091,16.7377934
2502,Szent Jakab apostol-templom,,12,20,Nagykutas,Diós u. 8.,373716086,way,46.9260459,16.8046641
2503,Szent Domonkos-templom,,12,20,Nagylengyel,,286553601,way,46.776352,16.762576
2504,Őrangyalok-templom,,12,20,Nagypáli,Arany J. u.,373716097,way,46.9107563,16.8401357
2505,Nagyboldogasszony-templom,,12,20,Nova,Göcseji u. 1.,286551485,way,46.6851495,16.676283
2506,Jézus Szíve-templom,,12,17,Nagyszékely,,327228154,way,46.6493288,18.5321382
2507,Loyolai Szent Ignác-templom,vörösberényi templom,12,19,Balatonalmádi,"Vörösberény, Templom tér",263487133,way,47.0444405,18.0098845
2508,Szent Rókus-templom,,12,2,Szigetvár,Zrínyi tér,369580815,way,46.0471372,17.7994777
2509,Krisztus Király-templom,"""Tolnanémedi katolikus imaház""",12,17,Tolnanémedi,Fő u. 7.,373894431,way,46.7139478,18.4736169
2510,Páduai Szent Antal-templom,Zárdatemplom - Ferences templom,12,2,Szigetvár,Zárda utca 1.,369978056,way,46.047394,17.8009071
2511,Szent Kereszt feltalálása-templom,,12,2,Almamellék,Petőfi u.,344377470,way,46.15676,17.8739379
2512,Szent Péter és Pál-templom,,12,17,Pálfa,Kossuth L. u.,373716090,way,46.7174745,18.613855
2513,Borromei Szent Károly-templom,,12,19,Pula,,264359194,way,46.9984332,17.6479906
2514,Szentháromság-templom,,12,2,Ibafa,,360525333,way,46.1550611,17.9167586
2515,Magyarok Nagyasszonya-templom,,12,2,Mozsgó,Mátyás király u. 6.,360011444,way,46.1150031,17.8493642
2516,Szűz Mária neve-templom,,12,19,Balatonszőlős,,277784449,way,46.9659186,17.8257027
2517,Szent Család-kápolna,"""Rácegresi iskolakápolna""",12,17,Pálfa,"Felsőrácegres, Kölcsey Ferenc u.",3771359020,node,46.6829337,18.5974753
2518,Szent Márton püspök-templom,,12,19,Balatonudvari,,289358146,way,46.9066197,17.8056309
2519,Szent Dénes-templom,,12,2,Szentdénes,,360525331,way,46.0051739,17.9274826
2520,Szent László-templom,,12,2,Szentlászló,,360011448,way,46.1574744,17.8352215
2521,Szent Imre-templom,,12,19,Örvényes,,280030102,way,46.9161237,17.8158178
2522,Nagyboldogasszony-templom,,12,2,Vajszló,Batthyány L. u.,371483555,way,45.8595369,17.9829182
2524,Szent Kereszt felmagasztalása-templom,,12,20,Petrikeresztúr,Kossuth u. 2.,286553596,way,46.7361009,16.7234051
2525,Nagyboldogasszony-templom,,12,17,Tamási,,230257360,way,46.6311652,18.2829843
2526,Szent Vendel-templom,kardosréti templom,12,19,Zirc,Kardosrét,371483613,way,47.2822668,17.8721998
2527,Szent Rozália-kápolna,,12,17,Tamási,,369069814,way,46.6249774,18.2894485
2528,Keresztelő Szent János-templom,,12,20,Pusztamagyaród,Zrínyi M. u.,373716072,way,46.6031701,16.8196517
2529,Szent Kereszt megtalálása-kápolna,"Henye kápolna, kishenyei kápolna, szőlőhegyi kápolna",12,17,Tamási,,8589237992,node,46.6217929,18.322382
2531,Szent Bertalan apostol-templom,,12,12,Bakonybánk,Táncsics Mihály út 44.,373716081,way,47.4663305,17.9047702
2532,Szent Anna-templom,,12,19,Sikátor,Kossuth u.,373716080,way,47.43858,17.8476774
2533,Nagyboldogasszony-templom,,12,20,Pusztaszentlászló,Kossuth u. 83.,1778887752,node,46.6367527,16.8415164
2535,Szent Jakab apostol-templom,,12,20,Söjtör,,289717629,way,46.6706182,16.8575739
2536,Szűz Mária neve-templom,,12,19,Lovas,,258896412,way,46.9934492,17.9580661
2537,Szent György vértanú-templom,,12,17,Regöly,,373716082,way,46.5782277,18.3925007
2538,Szent István király-templom,,12,19,Csopak,,362963874,way,46.979473,17.9229427
2539,Mindenszentek-templom,,12,17,Kéty,,373716075,way,46.4420808,18.5226071
2540,Nagyboldogasszony-kápolna,,12,17,Felsőnána,Dózsa György u. 17.,380426533,way,46.4685229,18.5263202
2541,Szent László-kápolna,,12,17,Kéty,Rákóczi út,8500004660,node,46.4385874,18.5235238
2542,Szent Család-templom,lórántházi templom,12,20,Tófej,,289703583,way,46.6799872,16.811482
2543,Szentháromság-templom,,12,20,Zalaháshágy,,373716092,way,46.8863649,16.6302437
2544,Szent László király-templom,,12,20,Zalalövő,Szabadság tér 5.,373716088,way,46.8463051,16.5850523
2545,Szent György-templom,,12,20,Zalaszentgyörgy,,3446767167,node,46.866933,16.6953
2546,Szent Anna-templom,,12,20,Zalatárnok,Petőfi u. 1.,373716078,way,46.7009183,16.7573712
2547,Szentháromság-templom,,12,17,Bölcske,,373894447,way,46.7401369,18.9644456
2548,Szűz Mária Szeplőtelen Szíve-templom,Kertvárosi templom,12,20,Zalaegerszeg,Átalszegett utca,208043647,way,46.8276352,16.8287327
2549,Szent Kereszt kápolna,Notre Dame Zárdakápolna,12,20,Zalaegerszeg,Zárda u. 25.,8450798348,node,46.8327943,16.8431943
2550,Nepomuki Szent János-kápolna,,12,17,Dunaföldvár,,373894434,way,46.805488,18.9234508
2551,Alexandriai Szent Katalin-templom,zalabesenyői templom,12,20,Zalaegerszeg,Besenyői út 2.,210246769,way,46.807079,16.857301
2552,Misézőhely az Idősek Otthonában,Pózva - Idősek Otthona,12,20,Zalaegerszeg,,8489813575,node,46.8734053,16.8570239
2553,Szent Imre-templom,volt piarista templom,12,19,Veszprém,Vár u. 12.,193765867,way,47.0961388,17.9039823
2554,Szent István király-templom,,12,20,Gellénháza,Kossuth Lajos u. 87.,373894440,way,46.7591671,16.7824573
2556,Árpád-házi Szent Erzsébet-templom,szenterzsébethegyi templom,12,20,Zalaegerszeg,,208956983,way,46.8461204,16.7927835
2557,Szentháromság-templom,,12,17,Fadd,,373894448,way,46.4648015,18.8261062
2558,Szent Anna kápolna,tomaji kápolna,12,20,Cserszegtomaj,Cserszergtomaj tomaji részén.,203920748,way,46.8031877,17.2189815
2559,Szent Jakab-templom,ebergényi templom,12,20,Zalaegerszeg,,210028286,way,46.8284131,16.8009475
2561,Szent Ilona-kápolna - Kálvária kápolna,,12,20,Zalaegerszeg,Kálvária tér,207357950,way,46.8366014,16.8428458
2562,Misézőhely a Megyei Kórházban,,12,20,Zalaegerszeg,Zrinyi M. u. 1.,8489783411,node,46.8357615,16.8453917
2563,Szent Kereszt-kápolna,csatár-hegyi kápolna,12,19,Veszprém,,373894442,way,47.106818,17.8463282
2564,Szűz Mária Szíve-templom,,12,17,Gerjen,,373894450,way,46.4885598,18.9073313
2565,Szent György vértanú-templom,,12,17,Dunaszentgyörgy,,373894438,way,46.527856,18.8148511
2566,Szűz Mária Szent Neve-templom,,12,2,Szalatnak,Kossuth u. 22.,373894449,way,46.2916034,18.2824866
2567,Mindenszentek-templom,Mindenszentek plébániatemplom,12,12,Tát,János lovag tere 1.,373894433,way,47.7455444,18.6444231
2568,Sarlós Boldogasszony-templom,Árpád-kori templom,12,2,Mánfa,,338096857,way,46.1583107,18.2264988
2569,Szent Márton-templom,,12,12,Tokod,Kossuth Lajos u. 1.,373894445,way,47.7192869,18.654627
2570,Szent Borbála-templom,,12,12,Tokodaltáró,Öreg köz 3.,373894437,way,47.7300967,18.6873585
2571,Szent Mihály-templom,,12,12,Úny,Templom u. 1.,373894443,way,47.6431731,18.7386153
2573,Szent Mihály templom,,12,12,Szomor,Jókai u. 1.,244311958,way,47.5920668,18.6648195
2574,Árpád-házi Szent Margit-templom,,12,17,Szedres,Bezerédi István tér,373894457,way,46.4753368,18.6842201
2575,Ferencesek Szent Anna-temploma,Esztergom - ferencesek,12,12,Esztergom,Bottyán J u,395072577,way,47.7899155,18.7397751
2576,Nepomuki Szent János-kápolna,apátipusztai romkápolna,12,17,Szedres,"Apátipuszta, Ady Endre u.",596358161,way,46.4772576,18.6912684
2577,Szent István király-templom,hidjai romtemplom,12,17,Szedres,Kishidja,373894441,way,46.4818832,18.665535
2578,Szűz Mária bemutatása-templom,"Fogadalmi Szûz Mária templom, Szegényházi templom",12,12,Esztergom,Simor János u. 128.,379814544,way,47.7855544,18.7431566
2579,Szentlélek-kápolna,Ulászló utcai Szentlélek kápolnaigazgatóság,12,5,Budapest XI. kerület,Ulászló u.15.,2420116818,node,47.4738734,19.0427725
2580,Szent Imre herceg-kápolna,kajmádpusztai kápolna,12,17,Szedres,Kajmádpuszta,NULL,NULL,46.4347992,18.6872997
2581,Kisboldogasszony-kápolna,,12,17,Medina,"7057, Rákóczi u. 19.",370179390,way,46.469105,18.6462566
2582,Fogolykiváltó Boldogasszony és Világosító Szent Gergely-templom,örmény katolikus templom,12,5,Budapest XI. kerület,Orlai u. 6.,251984307,way,47.482048,19.0507759
2583,Imaház,,12,17,Medina,"7057, Szőlőhegy, Kápolna u. 67.",378351772,way,46.4517202,18.6138158
2584,Jézus Szíve-templom,,12,17,Tengelic,,361894023,way,46.5285225,18.7099184
2585,Szűz Mária-kápolna,Felsőtengelici kápolna,12,17,Tengelic,Felsőtengelic,NULL,NULL,NULL,NULL
2586,Szeplőtelen Fogantatás-kápolna,a Csapó-kastély kerti kápolnája,12,17,Tengelic,Középtengelic,361894026,way,46.5554439,18.7052847
2587,Szűz Mária-kápolna,szőlőhegyi kápolna,12,17,Tengelic,"Szőlőhegy, Ady Endre u. 10.",378964498,way,46.5268007,18.7635606
2588,Szent István király-templom,,12,17,Nagydorog,Kossuth L. u. 63.,373690729,way,46.6270497,18.6569434
2589,Árpád-házi Szent Erzsébet-kápolna,,12,17,Györköny,,NULL,NULL,46.6357002,18.6938992
2590,Szentlélek-templom,,12,17,Pusztahencse,,370444124,way,46.5908143,18.7178384
2591,Szent Mihály-kápolna,margitszigeti kápolna,12,5,Budapest XIII. kerület,1138 Margitsziget,47428762,way,47.5308291,19.0515774
2592,Sarlós Boldogasszony-templom,,12,17,Kajdacs,Tabán utca 86.,373894436,way,46.563136,18.6163076
2593,Páduai Szent Antal-templom,,12,17,Kölesd,,372523597,way,46.5103751,18.5869509
2594,Nepomuki Szent János-kápolna,,12,17,Kölesd,Felsőhídvég,NULL,NULL,46.5223999,18.6042004
2595,Szent Márton püspök-templom,,12,19,Barnag,Fő u. 89.,278572395,way,46.9800302,17.7497402
2596,Szentháromság-templom,,12,19,Mencshely,"8271, Petőfi S. u. 1.",286659001,way,46.9453821,17.6974128
2597,Sarlós Boldogasszony-kegytemplom,"máriagyűdi Kegytemplom, Basilica Minor",12,2,Siklós,(Máriagyűd),373716077,way,45.8784304,18.2733412
2598,Kisboldogasszony-templom,,12,2,Kisbudmér,,373894430,way,45.9114868,18.4467725
2599,Szent Márton-templom,,12,2,Lovászhetény,,259543482,way,46.1573779,18.4732957
2600,Szentháromság-templom,,12,2,Bánfa,,361399767,way,45.9950683,17.8790563
2601,Kisboldogasszony-templom,,12,2,Kisasszonyfa,Petőfi u.,361399759,way,45.9417761,18.0059748
2602,Szent Kereszt felmagasztalása-templom,,12,17,Németkér,Szabadság u.,338264826,way,46.71616,18.7621466
2603,Nepomuki Szent János-templom,,12,2,Drávasztára,,373894435,way,45.8226483,17.8218506
2604,Szűz Mária szent neve-templom,,12,2,Vejti,Táncsics u.,373894451,way,45.8079999,17.9638816
2605,Szentháromság-kápolna,Gyapa-pusztai kápolna,12,17,Paks,"Gyapa-puszta, Cecei u. 9.",378955243,way,46.6771028,18.8108655
2606,Imaház,,12,17,Bikács,Kistápé,NULL,NULL,46.6795998,18.698
2607,Szent Borbála-templom,Belvárosi templom,12,2,Komló,,234259770,way,46.1885848,18.2702299
2608,Jézus Szíve-templom,hardi templom,12,17,Németkér,"Hard, Vörösmarty u. 41.",373894439,way,46.7344471,18.7466731
2609,Szent Erzsébet-templom,,12,2,Kárász,,3458295243,node,46.265694,18.321306
2610,Mindenszentek-templom,,12,2,Köblény,,373894432,way,46.2940799,18.3029924
2612,Keresztelő Szent János-templom,mecsekjánosi templom,12,2,Komló,Mecsekjános,373894428,way,46.2115638,18.2425516
2613,Szent Őrangyalok-templom,,12,2,Magyarszék,Zrínyi u. 12.,373894446,way,46.198389,18.1990702
2614,Szent Anna-templom,,12,2,Bakóca,Rákóczi u.,361399761,way,46.207799,18.000191
2615,Szentháromság-templom,,12,2,Liget,,177036166,way,46.2373465,18.1908014
2616,Fájdalmas Anya-templom,,12,2,Magyarhertelend,Petőfi u.,373895560,way,46.189897,18.1492059
2617,Mindenszentek-templom,,12,2,Mindszentgodisa,"Felsőmindszent, Kossuth u. 73.",369077124,way,46.2236423,18.058981
2618,Nagyboldogasszony-templom,,12,2,Pécsvárad,,513344110,way,46.1608183,18.4129768
2619,Árpád-házi Szent Erzsébet-templom,,12,2,Erzsébet,Fő u.,373895561,way,46.1014869,18.4568802
2620,Szent Miklós-templom,,12,2,Hosszúhetény,,264310410,way,46.1628514,18.3491658
2621,Szent László-templom,püspökszentlászlói templom,12,2,Hosszúhetény,Püspökszentlászló,331347926,way,46.1905076,18.365947
2622,Kisboldogasszony-templom,,12,2,Sásd,Szent Imre út,373905676,way,46.2524492,18.111761
2623,Nagyboldogasszony-templom,,12,2,Gödre,Árpád u. 5. ,360541422,way,46.2876225,17.9732352
2624,Nagyboldogasszony-templom,,12,2,Szászvár,Templom tér 1.,373905680,way,46.2741999,18.3782883
2625,Szent János-templom,,12,17,Györe,,373905688,way,46.2964547,18.398255
2626,Szent Péter és Pál-templom,,12,17,Izmény,Fő u. 151.,373905695,way,46.3150173,18.4125372
2627,Szeplőtelen Fogantatás-templom,,12,2,Berkesd,,373905699,way,46.0724605,18.4110922
2628,Szent György-templom,,12,2,Baranyaszentgyörgy,Kossuth Lajos utca 15-16.,361399762,way,46.2441599,18.0159309
2630,Szent Kereszt felmagasztalása-templom,,12,2,Kishajmás,Petőfi u. 15.,369083464,way,46.1996998,18.082046
2631,Szent Kereszt felmagasztalása-templom,,12,2,Szilágy,Templom u. 7.,373905690,way,46.1011994,18.4045221
2632,Paulai Szent Ferenc-templom,,12,20,Bak,Béke tér 1.,289737144,way,46.7312255,16.845069
2633,Szent Őrangyalok-templom,,12,20,Sárhida,"8944, Béke u. 28.",289746920,way,46.7554493,16.8420968
2634,Alexandriai Szent Katalin-templom,,12,20,Bezeréd,Dózsa György u.,373905672,way,46.8695203,17.0129146
2635,Szent László-templom,,12,20,Búcsúszentlászló,,290683731,way,46.7898438,16.9341847
2636,Nagyboldogasszony-templom,,12,20,Kisbucsa,,373905681,way,46.8192306,16.9401148
2637,Szent Kereszt felmagasztalása-templom - Zárdatemplom,Szatmári Irgalmasnővérek Zárdatemploma,12,12,Esztergom,Pázmány Péter u. 18.,433787364,way,47.7967055,18.7367088
2638,Szent István-kápolna,,12,12,Esztergom,Imaház u.,373905687,way,47.7947937,18.7435064
2639,Szentlélek-templom,,12,20,Nemeshetés,Vörösmarty u.,373905698,way,46.8013735,16.9127002
2640,Szent Család-kápolna,,12,20,Nemessándorháza,József Attila utca 1.,373905685,way,46.7848814,16.9532153
2641,Szent András-templom,,12,20,Nemesszentandrás, Petőfi u. 2.,373905683,way,46.7747353,16.9388371
2642,Szent Tamás-kápolna,Szenttamáshegyi kápolna,12,12,Esztergom,,209300569,way,47.7967138,18.7407904
2643,Szeplőtelen fogantatás-templom,,12,20,Csatár,Béke u. 8.,373905700,way,46.7750665,16.8610494
2644,Szent József-templom,,12,20,Bocfölde,Petőfi S. u. 2.,373905689,way,46.7808549,16.8393067
2645,Szűz Mária neve-templom,Botfai templom,12,20,Zalaegerszeg,Botfa,373905701,way,46.8005466,16.8645645
2646,Szemináriumi kápolna - Szent Kereszt felmagasztalása,Esztergom Szemináriumi Kápolna,12,12,Esztergom, Liszt Ferenc u. 4.,563937200,way,47.7962179,18.7385794
2647,Gyümölcsoltó Boldogasszony-templom,,12,20,Kehidakustány,Deák Ferenc u.,177262674,way,46.8433262,17.0918156
2648,Szent Anna-templom,,12,20,Kallósd,Petőfi u.,373905684,way,46.871424,17.0624288
2649,Borromei Szent Károly-templom,,12,20,Kisgörbő,,373905673,way,46.9364456,17.157514
2650,Szent Móric és társai vértanúk kápolna,Gyarmatpuszta Szent Móric és társai vértanúk kápolna,12,12,Gyermely,Gyarmatpuszta,373905693,way,47.5840713,18.6109493
2651,Szent Péter és Pál-templom,,12,20,Vindornyaszőlős,,373905694,way,46.9010991,17.1535087
2652,Szent István király-kápolna,,12,12,Gyermely,Tabán u.,373905686,way,47.5918239,18.6471487
2653,Kisboldogasszony-templom,,12,20,Mihályfa,Kossuth u. 61.,373905677,way,46.9792991,17.1858165
2654,Szent Vendel-kápolna,,12,17,Paks,,373905696,way,46.6219933,18.8552331
2655,Szent Kereszt-kápolna,Kálvária-kápolna,12,17,Paks,,373905691,way,46.6306992,18.8677383
2656,Szentséges Üdvözítő-templom,,12,20,Nagykapornak,Zrinyi u.,286507896,way,46.8205443,16.9950634
2657,Nepomuki Szent János-iskolakápolna,,12,20,Padár,"8935, Kossuth Lajos u. ",917129212,way,46.8527105,17.0187958
2658,Szent Miklós-templom,,12,20,Nemesapáti,Fő u.,373905692,way,46.8718409,16.9456823
2659,Nagyboldogasszony-templom,,12,17,Tolna,,373905679,way,46.421925,18.7895506
2660,Magyarok Nagyasszonya-templom,,12,20,Alsónemesapáti,Kossuth Lajos utca,373905678,way,46.8538789,16.9416649
2661,Jézus Szíve-templom,,12,20,Vöckönd,,373905675,way,46.8889743,16.9511009
2662,Hétfájdalmú Szent Szűz-kápolna,kálvária-kápolna,12,17,Tolna,Deák Ferenc út 53.,373905674,way,46.420935,18.7724468
2663,Szent Imre-templom,,12,20,Óhid,,373906428,way,46.9614765,17.17151
2664,Szent István király-kápolna,,12,17,Fácánkert,Táncsics u. 8.,910117246,way,46.4471288,18.735552
2665,Keresztelő Szent János-templom,mözsi templom,12,17,Tolna,,373906427,way,46.4070028,18.7564914
2666,Urunk Mennybemenetele-templom,,12,20,Pakod,Ady E. u.,289731205,way,46.9565962,17.0021051
2667,Jézus Szíve-templom,,12,20,Dötk,,314570523,way,46.9428707,17.0075612
2668,Szent Péter és Pál-templom,,12,20,Pókaszepetk,Arany János u. 10.,373906430,way,46.9236066,16.9693766
2669,Szentháromság-templom,,12,20,Gyűrűs,Hunyadi János tér,373906431,way,46.8848334,16.9915736
2670,Szent Kristóf-kápolna,hegyi kápolna,12,20,Kemendollár,Kemend-Szőlőhegy,373906429,way,46.8999789,16.9657858
2671,Szűz Mária Szeplőtelen Szíve-templom,,12,20,Pölöske,Petőfi Sándor u. 144.,373906432,way,46.7560468,16.9251714
2672,Havas Boldogasszony-templom,tekenyei templom,12,20,Zalaszentgrót,"Tekenye, Gesztenyés u. 4.",317630832,way,46.9608882,17.1252391
2673,Gyümölcsoltó Boldogasszony-templom,prépostsági templom,12,20,Türje,,373906426,way,46.9852598,17.1050726
2674,Szent Norbert-templom,,12,20,Szalapa,,381826157,way,46.9914602,17.1466555
2675,Szentháromság-templom,,12,20,Zalabér,Hunyadi u.,43920985,way,46.9737247,17.0284514
2676,Szent István király-templom,,12,20,Batyk,Béke u.,373909089,way,46.9901416,17.0369377
2677,Szeplőtelen Fogantatás-templom,,12,20,Zalacsány,"8782, Csányi L. u. 1.",373909094,way,46.8054658,17.0971477
2678,Kisboldogasszony-templom,,12,20,Almásháza,,371590080,way,46.8445074,17.0468661
2679,Nagy Szent Teréz-kápolna,,12,20,Ligetfalva,Petőfi S. u. 3.,373909085,way,46.8232121,17.0604266
2680,Szent Imre-iskolakápolna,,12,20,Tilaj,Kossuth L. út 4.,928749237,way,46.805605,17.046502
2681,"Magyarok Nagyasszonya , Rózsafűzér királynője-templom",Andrástanyai templom,12,4,Ládbesenyő,Andrástanya,373909083,way,48.3644755,20.7911872
2682,Szent Sebestyén-templom,csácsbozsoki templom,12,20,Zalaegerszeg,Csácsbozsok,207011184,way,46.8510871,16.8814888
2683,Rózsafüzér királynéja-templom,Finkei templom,12,4,Edelény,Árpád út 43.,373909088,way,48.2811531,20.7499326
2684,Nagyboldogasszony-templom,zalakoppányi templom,12,20,Zalaszentgrót,Zalakoppány,373909087,way,46.8839796,17.0775098
2685,Szűz Mária neve-iskolakápolna,ságodi iskolakápolna,12,20,Zalaegerszeg,Zalaegerszeg-Ságod,3827508823,node,46.8746776,16.8237439
2686,Nagyboldogasszony-templom,Pusztacsatári kegytemplom,12,20,Vaspör,,317088791,way,46.9020095,16.6755448
2687,Krisztus Feltámadása plébania templom,Am Tabor plébánia templom,1,0,Bécs,(Wien) Singerstrasse 7,269209046,node,48.2075963,16.3733991
2688,Szent Imre-templom,,12,20,Zalaszentgrót,,224277302,way,46.9439534,17.0751523
2689,Szent Gellért-templom,kisszentgróti templom,12,20,Zalaszentgrót,Kisszentgrót,224110448,way,46.9372116,17.0842114
2690,Keresztelő Szent János-templom,,12,20,Zalaszentiván,Kossuth u.,294813278,way,46.8917903,16.8980626
2691,Szent Anna-kápolna,huszonyahegyi templom,12,20,Zalaszentgrót,Huszonyahegy,294740559,way,46.9517931,17.1317467
2692,Szent Péter és Pál-templom,tüskeszentpéteri templom,12,20,Zalaszentgrót,"8790, Tüskeszentpéter, Rózsa u. 4.",373909090,way,46.9651923,17.0661385
2693,Kisboldogasszony-templom,,12,20,Alibánfa,Deák F. u.,373909082,way,46.8853152,16.9206408
2694,Szent István király-templom,,12,20,Pethőhenye,,3253318949,node,46.8787692,16.9139094
2695,Szent László-templom,,12,20,Zalaszentlászló,,291273634,way,46.8749806,17.112311
2696,Szentháromság-kápolna,,12,20,Sénye,,4264812489,node,46.8904505,17.1312183
2697,Szentlélek-templom,zalaudvarnoki templom,12,20,Zalaszentgrót,Dobó u.,373909093,way,46.9178764,17.1055833
2698,Szent György-templom,,12,20,Zalavég,Dózsa György u.,43650533,way,47.006978,17.0263452
2699,Mindenszentek-templom,polai templom,12,20,Becsehely,,294790560,way,46.4466049,16.7711441
2700,Nepomuki Szent János-kápolna,Pusztavörcsök településrész kápolna,12,20,Csörnyeföld,"Pusztavörcsök településrész, Nyárfa u.",372701200,way,46.5075746,16.616116
2701,Szent Rókus-templom,,12,20,Sormás,Fő u. 7.,373909091,way,46.4612648,16.911846
2702,Rózsafüzér Királynője-templom,,12,20,Molnári,Kossuth u. ,294325134,way,46.3850192,16.8315285
2703,Jézus Szíve-templom,,12,20,Pórszombat,Kossuth u. ,373909080,way,46.7282464,16.5807119
2704,Szűz Mária Világ Királynője-templom,,12,20,Zalabaksa,Ady E. u. 16.,373909096,way,46.7015388,16.5445615
2705,Szűz Mária Szeplőtelen Szíve-templom,,12,20,Nemesnép,,373909095,way,46.7001425,16.4573706
2706,Fatimai Szűzanya-iskolakápolna,,12,20,Iklódbördőce,Fő út,372152637,way,46.6045766,16.6154637
2707,Keresztelő Szent János-templom,,12,20,Tormafölde,Petőfi S. u.,373909081,way,46.5421281,16.5938554
2708,Szent Kereszt-templom,,12,20,Dobri,,294808418,way,46.5161944,16.5825903
